,0,1,2
770,1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
771,1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
772,1.3.6.1.4.1.14519.5.2.1.6279.6001.324649110927013926557500550446,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
773,1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
774,1.3.6.1.4.1.14519.5.2.1.6279.6001.339484970190920330170416228517,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
775,1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
776,1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
777,1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
778,1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
779,1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
780,1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
781,1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
782,1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
783,1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
784,1.3.6.1.4.1.14519.5.2.1.6279.6001.622243923620914676263059698181,8,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
785,1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
786,1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
787,1.3.6.1.4.1.14519.5.2.1.6279.6001.701514276942509393419164159551,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
788,1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
789,1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
790,1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
791,1.3.6.1.4.1.14519.5.2.1.6279.6001.776800177074349870648765614630,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
792,1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
793,1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
794,1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
795,1.3.6.1.4.1.14519.5.2.1.6279.6001.888615810685807330497715730842,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
796,1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
797,1.3.6.1.4.1.14519.5.2.1.6279.6001.931383239747372227838946053237,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
798,1.3.6.1.4.1.14519.5.2.1.6279.6001.939216568327879462530496768794,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
799,1.3.6.1.4.1.14519.5.2.1.6279.6001.997611074084993415992563148335,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
800,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
801,1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
802,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
803,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
804,1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
805,1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
806,1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
807,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
808,1.3.6.1.4.1.14519.5.2.1.6279.6001.129650136453746261130135157590,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
809,1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
810,1.3.6.1.4.1.14519.5.2.1.6279.6001.138674679709964033277400089532,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
811,1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
812,1.3.6.1.4.1.14519.5.2.1.6279.6001.139577698050713461261415990027,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
813,1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197,9,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
814,1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
815,1.3.6.1.4.1.14519.5.2.1.6279.6001.148935306123327835217659769212,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
816,1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
817,1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
818,1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
819,1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
820,1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
821,1.3.6.1.4.1.14519.5.2.1.6279.6001.174449669706458092793093760291,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
822,1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
823,1.3.6.1.4.1.14519.5.2.1.6279.6001.179683407589764683292800449011,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
824,1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
825,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
826,1.3.6.1.4.1.14519.5.2.1.6279.6001.188385286346390202873004762827,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
827,1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
828,1.3.6.1.4.1.14519.5.2.1.6279.6001.193721075067404532739943086458,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
829,1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
830,1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
831,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
832,1.3.6.1.4.1.14519.5.2.1.6279.6001.196251645377731223510086726530,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
833,1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
834,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
835,1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
836,1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
837,1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
838,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
839,1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
840,1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
841,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
842,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
843,1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
844,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
845,1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
846,1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
847,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
848,1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
849,1.3.6.1.4.1.14519.5.2.1.6279.6001.259453428008507791234730686014,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
850,1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
851,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
852,1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
853,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
854,1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
855,1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
856,1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
857,1.3.6.1.4.1.14519.5.2.1.6279.6001.292994770358625142596171316474,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
858,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
859,1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
860,1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
861,1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
862,1.3.6.1.4.1.14519.5.2.1.6279.6001.309901913847714156367981722205,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
863,1.3.6.1.4.1.14519.5.2.1.6279.6001.311476128731958142981941696518,9,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
864,1.3.6.1.4.1.14519.5.2.1.6279.6001.312127933722985204808706697221,9,"(-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0)"
865,1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
866,1.3.6.1.4.1.14519.5.2.1.6279.6001.330043769832606379655473292782,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
867,1.3.6.1.4.1.14519.5.2.1.6279.6001.330643702676971528301859647742,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
868,1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
869,1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
870,1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
871,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
872,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
873,1.3.6.1.4.1.14519.5.2.1.6279.6001.392861216720727557882279374324,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
874,1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
875,1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
876,1.3.6.1.4.1.14519.5.2.1.6279.6001.472487466001405705666001578363,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
877,1.3.6.1.4.1.14519.5.2.1.6279.6001.558286136379689377915919180358,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
878,1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
879,1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
880,1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
881,1.3.6.1.4.1.14519.5.2.1.6279.6001.747803439040091794717626507402,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
882,1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
883,1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
884,1.3.6.1.4.1.14519.5.2.1.6279.6001.771741891125176943862272696845,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
885,1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
886,1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
887,1.3.6.1.4.1.14519.5.2.1.6279.6001.946129570505893110165820050204,9,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
